Financial Instrument,Coupon,Maturity,Ratings,Issuer Debt/Equity,Issue Date,Time-To-Maturity (TTM),Payment Frequency,Ask,Ask Yield,Duration %  ,Convexity,Bid,
MS CORP CD 61690DLK2,4.3,Feb28'28,,,Feb 28 '24,3.60,Semi-Annual,99.660,4.401,3.3158857822418213,0.1163148283958435,98.851,
MS CORP CD 61690U2Q2,4.6,Mar09'28,,,Mar 09 '23,3.63,Semi-Annual,100.600,4.416,3.3322691917419434,0.11772570759057999,99.795,
MS CORP CD 61768EQQ9,4.8,Mar16'28,,,Mar 16 '23,3.65,Semi-Annual,101.068,4.476,3.3405001163482666,0.1184859499335289,100.464,
MS CORP CD 61690U3C2,4.8,Mar16'28,,,Mar 16 '23,3.65,Semi-Annual,101.068,4.476,3.34049916267395,0.11848590523004532,100.463,
AXP CORP CD 02589AEP3,4.8,Mar22'28,,,Mar 22 '23,3.66,Semi-Annual,101.300,4.4062,3.3572263717651367,0.11959963291883469,100.504,
MS CORP CD 61690U3L2,4.9,Mar23'28,,,Mar 23 '23,3.67,Semi-Annual,101.035,4.586,3.3540561199188232,0.119501493871212,100.862,
MS CORP CD 61768ERA3,4.9,Mar23'28,,,Mar 23 '23,3.67,Semi-Annual,101.300,4.508,3.3539950847625732,0.11949875950813293,100.537,
AXP CORP CD 02589AES7,4.75,Mar29'28,,,Mar 29 '23,3.68,Semi-Annual,100.715,4.533,3.378696918487549,0.12100306898355484,100.348,
MS CORP CD 61768ERE5,4.75,Mar30'28,,,Mar 30 '23,3.69,Semi-Annual,100.781,4.514,3.3814730644226074,0.1211899071931839,100.316,
MS CORP CD 61690U3R9,4.75,Mar30'28,,,Mar 30 '23,3.69,Semi-Annual,100.807,4.5042,3.381237745285034,0.12117927521467209,100.053,
UBNKMI CORP CD 914098DQ8,4.85,Apr03'28,,,Apr 03 '23,3.70,Monthly,101.532,4.4,3.386676549911499,0.12150655686855316,100.554,
MS CORP CD 61768ERM7,4.65,Apr06'28,,,Apr 06 '23,3.70,Semi-Annual,100.228,4.579000000000001,3.403106927871704,0.12255824357271194,99.990,
MS CORP CD 61690U4M9,4.4,Apr20'28,,,Apr 20 '23,3.74,Semi-Annual,99.671,4.4915,3.455216646194458,0.12586432695388794,98.913,
UBS CORP CD 90355GCX2,4.4,Apr26'28,,,Apr 26 '23,3.76,Monthly,99.700,4.4842,3.459737539291382,0.12645858526229858,99.223,
MS CORP CD 61690U5C0,4.4,Apr27'28,,,Apr 27 '23,3.76,Semi-Annual,99.676,4.4896,3.4744205474853516,0.1271943598985672,98.909,
DFS CORP CD 2546734L7,4.35,May01'28,,,May 03 '23,3.77,Semi-Annual,99.800,4.405,3.496948719024658,0.12869715690612793,99.047,
MS CORP CD 61768EST1,4.45,May03'28,,,May 03 '23,3.78,Semi-Annual,100.160,4.4,3.491415023803711,0.12841883301734924,99.338,
MS CORP CD 61690U5K2,4.45,May03'28,,,May 03 '23,3.78,Semi-Annual,99.836,4.4924,3.490870475769043,0.12839321792125702,99.076,
UBS CORP CD 90355GDB9,4.45,May05'28,,,May 05 '23,3.78,Monthly,100.522,4.2973,3.4849565029144287,0.12825016677379608,99.403,
MS CORP CD 61690U5S5,4.5,May10'28,,,May 10 '23,3.80,Semi-Annual,100.448,4.367,3.5080533027648926,0.1296321302652359,99.584,
MS CORP CD 61768ETF0,4.5,May10'28,,,May 10 '23,3.80,Semi-Annual,100.150,4.453,3.507711410522461,0.129615917801857,99.514,
BMO CORP CD 05600XQE3,4.5,May16'28,,,May 16 '23,3.81,Semi-Annual,100.300,4.41,3.5243444442749023,0.13078100979328156,99.557,
MS CORP CD 61690U6D7,4.5,May17'28,,,May 17 '23,3.82,Semi-Annual,100.000,4.494800000000001,3.526524066925049,0.13094739615917206,99.250,
MS CORP CD 61690DRH3,4.75,May22'28,,,May 22 '24,3.83,Semi-Annual,100.862,4.4990000000000006,3.5269322395324707,0.13123196363449097,100.406,
DFS CORP CD 2546735H5,4.45,May30'28,,,Jun 01 '23,3.85,Semi-Annual,100.338,4.351,3.5684192180633545,0.13384798169136047,99.416,
MS CORP CD 61768EUJ0,4.4,May31'28,,,May 31 '23,3.85,Semi-Annual,99.950,4.4110000000000005,3.5681865215301514,0.13378317654132843,99.195,
MS CORP CD 61690DSB5,4.8,Jun05'28,,,Jun 05 '24,3.87,Semi-Annual,101.751,4.301,3.5605742931365967,0.13365156948566437,100.590,
MS CORP CD 61768E4W0,4.8,Jun05'28,NoMD,NoMD,Jun 05 '24,3.87,Semi-Annual,101.751,4.301,3.5605809688568115,0.13365189731121063,100.597,
MS CORP CD 61690U7F1,4.45,Jun07'28,,,Jun 07 '23,3.87,Semi-Annual,100.188,4.394,3.584698438644409,0.13501594960689545,99.376,
CM CORP CD 12547CBS6,4.5,Jun14'28,,,Jun 14 '23,3.89,Semi-Annual,100.524,4.348,3.6013574600219727,0.13626131415367126,99.614,
MS CORP CD 61690DSX7,4.8,Jun20'28,,,Jun 20 '24,3.91,Semi-Annual,101.047,4.503,3.6011126041412354,0.13656699657440186,100.694,
MS CORP CD 61768E5P4,4.8,Jun20'28,,,Jun 20 '24,3.91,Semi-Annual,101.041,4.5022,3.6005563735961914,0.13653939962387085,100.112,
UNIBKT CORP CD 91527PCD7,4.5,Jun21'28,NoMD,NoMD,Jun 21 '23,3.91,Monthly,NoMD,NoMD,NoMD,NoMD,NoMD,
MS CORP CD 61768E5Y5,4.65,Jun26'28,,,Jun 26 '24,3.93,Semi-Annual,101.076,4.347,3.626079797744751,0.13820591568946838,100.100,
MS CORP CD 61690DTG3,4.65,Jun26'28,,,Jun 26 '24,3.93,Semi-Annual,101.076,4.347,3.626079797744751,0.13820591568946838,100.100,
FEDLSB CORP CD 313812EG0,4.5,Jun28'28,NoMD,NoMD,Jun 28 '23,3.93,Monthly,NoMD,NoMD,NoMD,NoMD,NoMD,
MS CORP CD 61768EVW0,4.45,Jun29'28,,,Jun 29 '23,3.93,Semi-Annual,99.980,4.454000000000001,3.6448652744293213,0.13936777412891388,99.413,
FFED CORP CD 910286GN7,4.5,Jun29'28,,,Jun 29 '23,3.93,Monthly,100.361,4.3968,3.6026270389556885,0.137545645236969,99.440,
MS CORP CD 61768E6M0,4.65,Jul03'28,,,Jul 03 '24,3.95,Semi-Annual,100.524,4.502,3.647507667541504,0.13977539539337158,100.108,
MS CORP CD 61768E7C1,4.55,Jul17'28,,,Jul 17 '24,3.98,Semi-Annual,100.726,4.346,3.691225528717041,0.14288000762462616,99.099,
DEPTCM CORP CD 24951TAZ8,5.0,Jul26'28,,,Jul 26 '23,4.01,Monthly,100.733,4.798,3.6295464038848877,0.14067013561725616,99.991,
TTCUFC CORP CD 89854LAD5,5.0,Jul26'28,,,Jul 26 '23,4.01,Monthly,101.817,4.503,3.6308648586273193,0.14073479175567627,99.991,
SYF CORP CD 87165HY87,4.45,Aug11'28,,,Aug 11 '23,4.05,Semi-Annual,99.900,4.4751,3.680471181869507,0.14476720988750458,99.512,
FFED CORP CD 910286GU1,4.5,Aug17'28,,,Aug 17 '23,4.07,Monthly,100.025,4.493,3.7241151332855225,0.14692239463329315,99.472,
SYF CORP CD 87164Y2X1,4.75,Sep29'28,,,Sep 29 '23,4.19,Semi-Annual,101.505,4.3500000000000005,3.7952821254730225,0.15375585854053497,100.686,
MS CORP CD 61690DEU8,4.75,Oct04'28,,,Oct 04 '23,4.20,Semi-Annual,101.119,4.4488,3.8079426288604736,0.1547439843416214,100.243,
LSAVBK CORP CD 549104TC1,0.65,Oct23'28,,,Oct 23 '20,4.25,Semi-Annual,87.000,4.007000000000001,4.188429355621338,0.17721723020076752,85.075,
MS CORP CD 61690DFV5,4.9,Oct25'28,,,Oct 25 '23,4.26,Semi-Annual,101.746,4.4391,3.8556265830993652,0.15860214829444885,100.829,
WFC CORP CD 949764HE7,5.05,Oct31'28,,,Oct 31 '23,4.27,Monthly,102.923,4.292800000000001,3.8482825756073,0.15860585868358612,101.903,
WFC CORP CD 949764HK3,5.05,Nov07'28,,,Nov 07 '23,4.29,Monthly,102.675,4.365,3.867145299911499,0.16006867587566376,101.913,
AXP CORP CD 02589AF98,5.0,Nov08'28,,,Nov 08 '23,4.30,Semi-Annual,102.041,4.469,3.8879294395446777,0.1612260490655899,101.700,
WFC CORP CD 949764HT4,5.05,Nov14'28,,,Nov 14 '23,4.31,Monthly,102.948,4.299,3.8866984844207764,0.1615752875804901,101.924,
AUBSVB CORP CD 050574AF9,4.55,Nov30'28,,,Nov 30 '23,4.36,Monthly,100.595,4.3945,3.947789430618286,0.1662057638168335,99.740,
WFC CORP CD 949764JG0,4.6,Dec05'28,,,Dec 05 '23,4.37,Monthly,101.193,4.3,3.9614601135253906,0.16734279692173004,100.180,
WFC CORP CD 949764JU9,4.45,Dec19'28,,,Dec 19 '23,4.41,Monthly,100.601,4.3,4.010802745819092,0.1710386574268341,99.597,
WFC CORP CD 949764JY1,4.1,Dec27'28,,,Dec 27 '23,4.43,Monthly,98.985,4.3486,4.042921543121338,0.17359058558940887,98.206,
WFC CORP CD 949764KX1,4.05,Jan17'29,,,Jan 17 '24,4.49,Monthly,98.860,4.33,4.104351043701172,0.17850689589977264,97.827,
UBS CORP CD 90355GLC8,4.2,Feb21'29,NoMD,NoMD,Feb 21 '24,4.58,Monthly,NoMD,NoMD,NoMD,NoMD,NoMD,
MS CORP CD 61690DLW6,4.35,Mar06'29,,,Mar 06 '24,4.62,Semi-Annual,99.600,4.4428,4.17039155960083,0.1864556074142456,98.834,
MS CORP CD 61768EZ22,4.3,Apr10'29,,,Apr 10 '24,4.71,Semi-Annual,99.470,4.4219,4.2680535316467285,0.19458937644958496,98.641,
MS CORP CD 61690DPQ5,4.5,Apr24'29,,,Apr 24 '24,4.75,Semi-Annual,100.630,4.349,4.29022216796875,0.19685721397399902,99.478,
GS CORP CD 38150VTS8,4.5,May07'29,,,May 07 '24,4.79,Semi-Annual,101.062,4.25,4.329554557800293,0.20022040605545044,99.688,
MS CORP CD 61690DRT7,4.65,May30'29,,,May 30 '24,4.85,Semi-Annual,101.074,4.397600000000001,4.379086017608643,0.2048451006412506,100.140,
MS CORP CD 61690DRY6,4.7,Jun05'29,,,Jun 05 '24,4.87,Semi-Annual,101.727,4.301,4.3893656730651855,0.2058207243680954,100.358,
MS CORP CD 61768E4T7,4.7,Jun05'29,,,Jun 05 '24,4.87,Semi-Annual,101.727,4.301,4.3893656730651855,0.2058207243680954,100.358,
MS CORP CD 61768E5C3,4.7,Jun12'29,,,Jun 12 '24,4.89,Semi-Annual,101.520,4.349,4.40818452835083,0.20748570561408997,100.319,
MS CORP CD 61690DSJ8,4.7,Jun12'29,,,Jun 12 '24,4.89,Semi-Annual,101.530,4.347,4.408199310302734,0.2074865996837616,100.319,
MS CORP CD 61768E5N9,4.7,Jun20'29,,,Jun 20 '24,4.91,Semi-Annual,101.529,4.347300000000001,4.430135726928711,0.20942457020282745,100.330,
BK CORP CD 05584CPU4,4.45,Jun20'29,,,Jun 20 '24,4.91,Semi-Annual,101.093,4.2,4.451521396636963,0.2108331024646759,99.188,
MS CORP CD 61690DSR0,4.7,Jun20'29,,,Jun 20 '24,4.91,Semi-Annual,101.523,4.3500000000000005,4.430126667022705,0.20942403376102448,100.330,
MS CORP CD 61768E6A6,4.55,Jun26'29,,,Jun 26 '24,4.93,Semi-Annual,100.879,4.348,4.458087921142578,0.21165089309215546,99.145,
MS CORP CD 61690DTF5,4.55,Jun26'29,,,Jun 26 '24,4.93,Semi-Annual,100.995,4.322,4.459033012390137,0.21170952916145325,99.686,
TOYFBN CORP CD 89235MPR6,4.5,Jun28'29,,,Jun 28 '24,4.93,Semi-Annual,100.550,4.373,4.467880725860596,0.2124255895614624,99.163,
MS CORP CD 61768E6N8,4.55,Jul03'29,,,Jul 03 '24,4.94,Semi-Annual,100.657,4.4,4.479384422302246,0.21357083320617676,98.927,
MS CORP CD 61768E6V0,4.55,Jul10'29,,,Jul 10 '24,4.96,Semi-Annual,100.450,4.4448,4.498984336853027,0.21531888842582703,99.420,
MS CORP CD 61768E7E7,4.45,Jul17'29,,,Jul 17 '24,4.98,Semi-Annual,99.940,4.463,4.526887893676758,0.21763554215431213,99.357,
TOYFBN CORP CD 89235MPT2,4.45,Jul18'29,NoMD,NoMD,Jul 18 '24,4.99,Semi-Annual,NoMD,NoMD,NoMD,NoMD,NoMD,
SALLMA CORP CD 795451DM2,4.3,Jul24'29,NoMD,NoMD,Jul 24 '24,5.00,Semi-Annual,NoMD,NoMD,NoMD,NoMD,NoMD,
